FLOW_START_MILLISECONDS	FLOW_END_MILLISECONDS	IPV4_SRC_ADDR	L4_SRC_PORT	IPV4_DST_ADDR	L4_DST_PORT	PROTOCOL	L7_PROTO	IN_BYTES	IN_PKTS	OUT_BYTES	OUT_PKTS	TCP_FLAGS	CLIENT_TCP_FLAGS	SERVER_TCP_FLAGS	FLOW_DURATION_MILLISECONDS	DURATION_IN	DURATION_OUT	MIN_TTL	MAX_TTL	LONGEST_FLOW_PKT	SHORTEST_FLOW_PKT	MIN_IP_PKT_LEN	MAX_IP_PKT_LEN	SRC_TO_DST_SECOND_BYTES	DST_TO_SRC_SECOND_BYTES	RETRANSMITTED_IN_BYTES	RETRANSMITTED_IN_PKTS	RETRANSMITTED_OUT_BYTES	RETRANSMITTED_OUT_PKTS	SRC_TO_DST_AVG_THROUGHPUT	DST_TO_SRC_AVG_THROUGHPUT	NUM_PKTS_UP_TO_128_BYTES	NUM_PKTS_128_TO_256_BYTES	NUM_PKTS_256_TO_512_BYTES	NUM_PKTS_512_TO_1024_BYTES	NUM_PKTS_1024_TO_1514_BYTES	TCP_WIN_MAX_IN	TCP_WIN_MAX_OUT	ICMP_TYPE	ICMP_IPV4_TYPE	DNS_QUERY_ID	DNS_QUERY_TYPE	DNS_TTL_ANSWER	FTP_COMMAND_RET_CODE	SRC_TO_DST_IAT_MIN	SRC_TO_DST_IAT_MAX	SRC_TO_DST_IAT_AVG	SRC_TO_DST_IAT_STDDEV	DST_TO_SRC_IAT_MIN	DST_TO_SRC_IAT_MAX	DST_TO_SRC_IAT_AVG	DST_TO_SRC_IAT_STDDEV	Label	Attack
1424244712817	1424244718575	175.0.218.7	12411	149.171.126.15	520	6	0	6670	5	4916	4	27	27	18	5758	5753	5714	254	255	1443	53	92	1488	1158.3883292810003	853.7686696769712	136	0	81	0	1158.3883292810003	853.7686696769712	1	3	2	0	1	7240	7240	0	0	8360	28	0	0	542	1829	397	146	40	425	53	249	0	Benign
1424244713261	1424244720993	175.129.21.19	33895	149.171.126.7	143	6	92	4396	7	924	7	16	18	27	7732	7726	7722	62	32	106	87	63	1195	568.5463010863942	119.50336264873253	91	1	10	0	568.5463010863942	119.50336264873253	3	2	1	0	2	7240	65160	0	0	56144	28	300	331	257	1452	317	189	192	1031	544	82	0	Benign
1424244714826	1424244720925	175.162.187.30	57483	149.171.126.10	25	6	37	8488	8	5586	6	27	19	18	6099	6097	6089	62	63	760	76	44	383	1391.7035579603214	915.8878504672897	166	1	116	0	1391.7035579603214	915.8878504672897	1	2	1	0	1	14480	0	0	0	41315	1	60	0	39	1165	446	83	208	419	577	7	0	Benign
1424244715124	1424244715215	59.194.71.217	15784	149.171.126.16	143	6	36	8264	8	8688	6	19	25	27	91	59	52	31	255	1275	61	75	405	90813.18681318681	95472.52747252748	156	0	174	0	90813.18681318681	95472.52747252748	4	4	0	1	2	0	14480	0	0	26951	1	60	230	418	694	256	152	595	1626	298	104	0	Benign
1424244716910	1424244723121	10.100.165.206	10280	149.171.126.0	111	6	7	8463	7	3752	4	18	24	24	6211	6195	6179	31	255	1002	96	63	841	1362.5825148929318	604.0895185960393	170	0	72	0	1362.5825148929318	604.0895185960393	6	2	1	0	1	14480	14480	0	0	16798	28	60	331	606	2990	509	129	527	1766	201	130	0	Benign
1424244717244	1424244718997	59.235.115.98	7204	149.171.126.5	21	17	0	539	11	3396	4	0	0	0	1753	1719	1738	31	255	383	48	42	1141	307.47290359383913	1937.2504278379922	8	0	80	0	307.47290359383913	1937.2504278379922	4	2	1	2	1	7240	7240	0	0	23360	255	300	0	653	1189	267	84	968	545	533	179	0	Benign
1424244718541	1424244720623	175.208.119.115	64855	149.171.126.18	8088	6	92	2455	5	9376	8	24	24	16	2082	2044	2043	254	63	1404	40	95	812	1179.1546589817483	4503.362151777138	60	1	186	1	1179.1546589817483	4503.362151777138	3	3	2	2	0	0	7240	0	0	24964	0	0	331	16	2272	478	65	785	942	342	76	0	Benign
1424244719937	1424244723453	10.193.4.1	6327	149.171.126.17	31992	6	11	34032	48	7084	14	18	27	18	3516	3475	3512	254	32	353	44	42	1401	9679.180887372013	2014.7895335608646	675	2	148	0	9679.180887372013	2014.7895335608646	3	0	1	1	0	16383	14480	0	0	46128	28	60	125	252	982	221	126	541	2404	493	261	1	BruteForce
1424244720484	1424244723954	175.217.165.36	34348	149.171.126.18	80	6	92	7600	16	6860	28	27	18	25	3470	3466	3440	62	32	837	65	57	931	2190.201729106628	1976.9452449567723	152	0	127	0	2190.201729106628	1976.9452449567723	2	3	0	0	2	14480	65160	0	0	40098	0	60	0	39	2062	296	72	583	2447	57	72	1	DoS
1424244721121	1424244721680	175.218.71.73	17638	149.171.126.2	31992	17	37	106100	100	29010	30	0	0	0	559	525	482	62	63	949	69	57	443	37960.64400715563	10379.248658318425	445	1	124	0	37960.64400715563	10379.248658318425	4	5	1	2	0	16383	65160	0	0	26149	28	60	220	550	1353	92	231	225	539	467	254	1	DDoS
1424244722124	1424244728727	10.98.151.23	39897	149.171.126.3	520	17	7	10288	8	1590	5	0	0	0	6603	6596	6540	62	63	851	40	89	1387	1558.0796607602606	240.79963652885053	220	0	27	0	1558.0796607602606	240.79963652885053	2	2	1	0	1	14480	14480	0	0	20090	28	60	331	891	1919	111	114	822	936	0	22	0	Benign
1424244723548	1424244725495	10.3.39.141	58284	149.171.126.9	21	6	3	6880	5	1930	10	16	24	24	1947	1899	1902	62	63	953	57	58	602	3533.6414997431943	991.2686183872624	136	0	34	0	3533.6414997431943	991.2686183872624	6	1	0	1	2	16383	16383	0	0	30846	255	300	331	673	2095	344	143	761	1141	90	239	0	Benign
1424244724169	1424244726629	175.139.115.115	26993	149.171.126.3	143	17	41	5800	8	4203	3	0	0	0	2460	2423	2391	31	255	972	73	41	580	2357.7235772357726	1708.5365853658536	130	0	75	0	2357.7235772357726	1708.5365853658536	3	4	0	0	0	16383	14480	0	0	21807	0	60	125	838	1452	270	22	833	73	571	152	0	Benign
1424244725123	1424244727175	10.133.26.13	21165	149.171.126.14	520	6	92	336	8	1869	7	25	16	27	2052	2015	2025	254	255	572	58	99	569	163.74269005847952	910.8187134502924	6	0	39	1	163.74269005847952	910.8187134502924	2	2	1	1	0	14480	7240	0	0	13116	1	60	125	443	2777	487	135	141	657	476	206	0	Benign
1424244726868	1424244731351	175.176.19.130	21461	149.171.126.19	111	6	0	20880	24	8336	8	18	18	24	4483	4463	4466	62	63	1334	67	53	1048	4657.595360249833	1859.4691055097035	432	1	161	2	4657.595360249833	1859.4691055097035	2	1	0	2	0	65160	0	0	0	38395	28	60	230	307	2541	80	286	716	812	97	247	1	Fuzzers
1424244727034	1424244733859	59.79.233.200	10982	149.171.126.0	31992	6	37	2937	3	3585	5	27	18	19	6825	6790	6804	62	32	971	63	69	561	430.3296703296703	525.2747252747253	55	0	62	1	430.3296703296703	525.2747252747253	3	1	3	0	2	16383	0	0	0	3226	1	0	125	325	1658	296	244	676	2870	310	270	0	Benign
1424244728086	1424244734027	59.95.225.24	510	149.171.126.0	445	6	7	6524	7	1658	2	16	16	24	5941	5907	5872	62	255	1098	47	45	645	1098.131627672109	279.07759636424845	134	0	30	0	1098.131627672109	279.07759636424845	4	6	0	0	2	65160	14480	0	0	54391	255	60	331	621	777	138	62	90	1817	111	57	0	Benign
1424244729645	1424244734045	10.218.129.21	37567	149.171.126.7	520	17	41	2800	8	1522	2	0	0	0	4400	4381	4325	31	255	298	88	63	256	636.3636363636363	345.9090909090909	65	0	31	0	636.3636363636363	345.9090909090909	1	1	2	1	2	0	65160	0	0	35119	0	0	125	705	318	170	188	77	1151	473	12	0	Benign
1424244730707	1424244736813	175.47.180.118	45787	149.171.126.4	6881	17	0	1261	13	5526	9	0	0	0	6106	6093	6056	254	255	677	50	84	1374	206.51817884048478	905.011464133639	24	0	135	0	206.51817884048478	905.011464133639	3	1	1	0	2	0	16383	0	0	62531	255	300	125	368	1796	592	12	8	981	578	81	0	Benign
1424244731785	1424244739294	59.181.231.38	21250	149.171.126.16	53	6	3	404	4	1989	3	18	19	25	7509	7465	7506	31	32	527	49	64	490	53.80210414169663	264.88214143028364	7	0	34	1	53.80210414169663	264.88214143028364	2	2	1	0	1	16383	65160	0	0	5993	1	0	230	609	2980	568	11	11	2611	479	72	0	Benign
1424244732200	1424244736079	175.247.11.164	36998	149.171.126.8	445	17	37	8288	8	2806	2	0	0	0	3879	3842	3801	62	255	1414	92	99	234	2136.633152874452	723.3823150296469	165	1	70	0	2136.633152874452	723.3823150296469	2	1	1	0	1	0	65160	0	0	1636	0	60	230	198	297	519	103	593	604	61	149	0	Benign
1424244733368	1424244740476	175.16.130.84	4835	149.171.126.18	80	6	36	5350	5	3804	4	19	25	24	7108	7063	7085	31	255	221	45	61	378	752.6730444569499	535.1716375914463	121	0	66	0	752.6730444569499	535.1716375914463	4	2	0	0	3	65160	14480	0	0	60099	1	0	230	524	1211	27	279	924	1625	297	246	0	Benign
1424244734796	1424244736297	10.239.154.14	45385	149.171.126.12	31992	17	0	27750	30	18735	15	0	0	0	1501	1488	1486	31	63	679	54	86	95	18487.674883411062	12481.67888074617	563	1	365	1	18487.674883411062	12481.67888074617	1	3	1	1	0	16383	7240	0	0	201	28	0	230	842	2972	119	86	688	1689	439	227	1	Bot
1424244735076	1424244741269	59.172.40.194	39188	149.171.126.7	80	6	36	2512	8	456	3	19	24	27	6193	6175	6152	31	32	477	65	81	1222	405.61924753754244	73.63151945745197	35	0	9	0	405.61924753754244	73.63151945745197	2	2	2	3	0	0	14480	0	0	32594	0	60	331	302	502	325	247	251	1127	256	162	0	Benign
1424244736058	1424244740472	59.161.190.97	63927	149.171.126.13	80	6	37	5760	48	3750	6	18	19	18	4414	4409	4348	31	32	298	72	97	1119	1304.9388309922974	849.5695514272769	110	1	78	1	1304.9388309922974	849.5695514272769	3	1	0	0	0	7240	7240	0	0	756	0	0	0	56	518	79	26	994	2051	588	146	1	PortScan
1424244737430	1424244741136	59.140.88.13	32244	149.171.126.14	31992	6	37	9891	21	7950	15	18	16	24	3706	3661	3683	62	32	812	53	45	909	2668.915272531031	2145.169994603346	205	0	163	1	2668.915272531031	2145.169994603346	3	1	1	0	2	0	7240	0	0	52085	28	60	125	712	1419	357	255	544	1226	154	269	1	DoS
1424244738637	1424244738744	59.209.60.247	28513	149.171.126.14	8088	6	41	7770	6	5900	5	19	24	18	107	78	48	31	63	1131	60	70	1371	72616.82242990655	55140.186915887854	163	0	117	0	72616.82242990655	55140.186915887854	1	1	0	1	1	0	7240	0	0	34328	0	300	331	565	880	15	159	548	1315	174	207	0	Benign
1424244739499	1424244743341	59.130.130.44	28335	149.171.126.15	80	6	36	12544	56	3312	24	24	24	16	3842	3840	3792	31	63	245	99	59	987	3264.966163456533	862.051015096304	237	1	66	0	3264.966163456533	862.051015096304	1	4	1	1	1	0	65160	0	0	1401	1	60	220	788	2197	187	235	484	2218	499	97	1	DDoS
1424244740912	1424244744290	175.17.159.223	26461	149.171.126.1	520	6	3	8808	6	4440	5	18	16	16	3378	3376	3323	31	32	183	74	57	600	2607.4600355239786	1314.3872113676732	182	0	77	0	2607.4600355239786	1314.3872113676732	1	1	0	1	0	14480	0	0	0	52705	255	300	220	770	514	194	213	180	2065	598	0	0	Benign
1424244741108	1424244745215	59.102.36.98	63003	149.171.126.11	143	6	37	49784	56	5148	6	27	27	18	4107	4074	4028	31	32	1498	84	84	183	12121.743364986607	1253.4696859021183	1009	3	101	0	12121.743364986607	1253.4696859021183	4	1	2	2	1	65160	0	0	0	12535	1	300	230	592	765	189	139	386	2289	331	103	1	BruteForce
1424244742735	1424244745991	10.39.151.183	47105	149.171.126.9	21	6	0	2552	8	672	2	24	24	18	3256	3214	3227	62	255	1073	70	93	372	783.7837837837839	206.3882063882064	44	0	16	0	783.7837837837839	206.3882063882064	3	1	3	2	0	16383	14480	0	0	51953	28	60	230	977	2327	467	186	626	38	125	281	0	Benign
1424244743277	1424244747638	10.231.133.198	62349	149.171.126.0	8088	6	0	3545	5	6174	6	24	27	16	4361	4359	4361	254	32	721	73	40	97	812.8869525338225	1415.7303370786517	70	0	112	1	812.8869525338225	1415.7303370786517	1	1	2	0	1	7240	14480	0	0	16559	1	300	125	883	852	375	158	737	2762	42	286	0	Benign
1424244744067	1424244744427	175.16.188.154	43971	149.171.126.11	143	17	36	5772	6	1878	2	0	0	0	360	332	285	62	32	1299	50	65	1303	16033.333333333334	5216.666666666667	111	0	41	0	16033.333333333334	5216.666666666667	3	3	1	2	1	0	14480	0	0	10207	0	60	331	437	1504	264	75	728	1589	138	132	0	Benign
1424244745068	1424244752900	175.253.43.125	24641	149.171.126.6	143	17	36	9422	7	3928	4	0	0	0	7832	7812	7830	254	63	736	60	78	801	1203.0132788559756	501.53217568947906	189	0	78	0	1203.0132788559756	501.53217568947906	4	3	0	0	3	65160	16383	0	0	1120	1	60	0	386	796	597	156	460	1405	520	181	0	Benign
1424244746164	1424244750381	175.130.38.162	52180	149.171.126.13	80	6	0	10488	12	1512	8	19	25	24	4217	4197	4212	62	255	702	48	68	1145	2487.0761204647856	358.5487313255869	210	1	28	0	2487.0761204647856	358.5487313255869	6	4	0	3	2	7240	65160	0	0	56410	1	60	220	978	1617	564	67	400	2044	372	56	1	Fuzzers
1424244747488	1424244750589	175.82.233.214	55912	149.171.126.13	25	6	41	4008	6	4376	4	16	27	24	3101	3099	3042	254	32	514	46	74	1420	1292.486294743631	1411.1576910673975	68	0	69	0	1292.486294743631	1411.1576910673975	3	2	1	2	3	16383	7240	0	0	26368	28	0	220	328	364	198	154	889	1528	34	34	0	Benign
1424244748304	1424244751895	59.8.231.136	41658	149.171.126.14	143	17	92	301	7	8540	7	0	0	0	3591	3555	3563	31	255	1107	76	95	448	83.82066276803118	2378.167641325536	8	0	174	1	83.82066276803118	2378.167641325536	1	3	0	1	0	0	14480	0	0	16653	255	300	230	573	1698	129	62	16	382	415	42	0	Benign
1424244749908	1424244752358	10.8.11.66	10458	149.171.126.3	80	17	41	10444	7	464	1	0	0	0	2450	2434	2401	62	255	1439	66	64	1192	4262.857142857142	189.3877551020408	201	0	14	1	4262.857142857142	189.3877551020408	0	3	0	2	2	7240	0	0	0	53539	0	0	230	212	2307	430	87	906	733	528	137	0	Benign
1424244750673	1424244753975	59.212.184.219	12236	149.171.126.4	53	6	0	39744	54	19760	20	18	25	25	3302	3281	3243	62	255	567	43	86	821	12036.34161114476	5984.251968503937	825	3	380	1	12036.34161114476	5984.251968503937	4	2	1	1	2	16383	0	0	0	48397	1	300	0	958	2417	575	42	40	2442	114	279	1	BruteForce
1424244751364	1424244752160	59.225.170.149	14022	149.171.126.4	445	6	41	1870	2	470	5	18	16	18	796	787	794	31	255	460	53	42	943	2349.246231155779	590.4522613065326	49	0	9	0	2349.246231155779	590.4522613065326	1	2	0	2	3	65160	16383	0	0	25331	28	0	220	88	2897	519	64	153	1346	141	245	0	Benign
1424244752853	1424244760576	59.187.157.30	64118	149.171.126.0	53	6	11	13032	9	8192	8	24	27	27	7723	7680	7723	62	32	1187	76	97	1063	1687.4271656092192	1060.7276964910009	257	0	154	0	1687.4271656092192	1060.7276964910009	3	2	1	0	2	14480	16383	0	0	14608	255	0	0	908	2489	318	87	281	1074	15	245	0	Benign
1424244753820	1424244759621	10.64.72.192	48050	149.171.126.7	80	17	36	1848	7	1104	6	0	0	0	5801	5794	5727	254	32	1128	90	62	747	318.56576452335804	190.31201516979831	43	0	27	0	318.56576452335804	190.31201516979831	2	2	2	1	0	14480	0	0	0	54229	0	0	230	810	2219	213	293	822	959	202	70	0	Benign
1424244754378	1424244760329	10.164.209.3	50953	149.171.126.8	6881	6	5	498	6	6486	6	19	27	19	5951	5910	5875	254	32	743	90	58	340	83.68341455217612	1089.9008569988239	7	0	129	0	83.68341455217612	1089.9008569988239	2	1	1	0	1	0	0	0	0	45281	1	300	125	97	103	16	8	82	2653	311	281	0	Benign
1424244755342	1424244759979	175.26.110.1	34424	149.171.126.15	111	6	37	5280	8	6740	5	16	27	24	4637	4588	4603	254	32	1191	64	90	712	1138.6672417511322	1453.5259866292863	99	0	120	0	1138.6672417511322	1453.5259866292863	3	0	1	1	0	0	65160	0	0	12711	1	0	125	208	1981	349	63	118	2117	397	231	0	Benign
1424244756946	1424244761727	10.67.167.96	9399	149.171.126.11	520	6	92	8190	9	1568	2	25	25	25	4781	4770	4719	62	32	1488	97	53	291	1713.0307467057103	327.9648609077599	153	0	27	0	1713.0307467057103	327.9648609077599	1	1	0	1	1	14480	16383	0	0	11725	0	60	125	737	272	438	7	385	347	46	283	0	Benign
1424244757898	1424244759707	59.135.14.60	676	149.171.126.0	111	17	5	8806	7	10256	8	0	0	0	1809	1798	1769	254	255	789	61	70	648	4867.882808181316	5669.430624654506	170	0	223	0	4867.882808181316	5669.430624654506	7	0	0	0	2	14480	7240	0	0	59870	255	300	331	635	2902	19	213	561	2986	300	180	0	Benign
1424244758553	1424244760437	10.124.237.221	7572	149.171.126.9	22	6	5	1290	30	19170	15	16	18	27	1884	1871	1821	31	255	1422	46	52	496	684.7133757961784	10175.15923566879	23	0	380	1	684.7133757961784	10175.15923566879	4	5	2	0	0	65160	0	0	0	8327	255	60	125	16	1387	497	151	607	853	199	79	1	DDoS
1424244759353	1424244767128	59.151.19.54	19338	149.171.126.12	520	6	41	3311	7	2628	4	18	25	27	7775	7759	7746	254	32	1099	46	75	318	425.8520900321543	338.0064308681672	58	0	51	0	425.8520900321543	338.0064308681672	0	4	0	0	3	14480	16383	0	0	28677	1	300	125	573	2717	127	253	670	2051	221	276	0	Benign
1424244760415	1424244764912	59.6.228.129	26250	149.171.126.4	25	6	0	7176	6	4224	11	18	25	18	4497	4481	4455	254	63	1479	87	76	128	1595.7304869913276	939.2928619079387	157	1	76	0	1595.7304869913276	939.2928619079387	5	2	0	2	1	16383	14480	0	0	54673	1	0	220	671	377	564	62	145	456	173	282	0	Benign
1424244761108	1424244768435	175.201.76.20	28831	149.171.126.11	443	17	0	6948	9	11826	9	0	0	0	7327	7298	7317	31	32	1436	46	84	503	948.2735089395387	1614.0302988944998	126	0	227	0	948.2735089395387	1614.0302988944998	6	1	1	0	1	7240	0	0	0	9980	28	0	0	638	2219	95	15	409	783	211	33	0	Benign
1424244762562	1424244764511	10.180.141.124	12372	149.171.126.10	445	6	3	15174	27	5340	12	18	16	24	1949	1906	1890	254	32	690	43	46	1221	7785.531041559774	2739.866598255516	296	0	101	0	7785.531041559774	2739.866598255516	3	5	1	1	1	7240	7240	0	0	37795	1	0	125	415	1523	122	82	983	19	38	282	1	Bot
1424244763761	1424244763974	59.79.62.181	25561	149.171.126.5	111	17	0	28656	24	6050	10	0	0	0	213	201	149	62	63	203	63	82	168	134535.21126760563	28403.755868544602	593	1	131	0	134535.21126760563	28403.755868544602	4	3	0	1	2	0	14480	0	0	10580	255	0	331	280	487	488	168	746	2712	534	220	1	BruteForce
1424244764496	1424244768022	175.177.133.215	5037	149.171.126.17	21	6	36	12141	9	2024	2	16	27	24	3526	3521	3453	62	255	584	90	63	131	3443.2785025524677	574.0215541690301	256	1	44	0	3443.2785025524677	574.0215541690301	1	0	1	0	1	7240	65160	0	0	39498	28	300	230	138	1658	445	19	768	1552	22	62	0	Benign
1424244765340	1424244772354	59.25.161.43	19743	149.171.126.2	6881	17	92	3024	6	1128	3	0	0	0	7014	6996	7013	62	32	1463	49	63	1201	431.1377245508982	160.82121471343027	51	1	26	0	431.1377245508982	160.82121471343027	2	5	4	1	0	16383	65160	0	0	11480	28	300	331	84	2368	568	258	871	2713	562	76	0	Benign
1424244766941	1424244770901	59.225.105.97	10991	149.171.126.9	31992	6	41	15041	13	3324	3	25	25	27	3960	3935	3929	254	63	975	58	73	460	3798.2323232323233	839.3939393939394	318	0	58	0	3798.2323232323233	839.3939393939394	9	3	1	0	1	7240	14480	0	0	29349	1	300	331	989	2468	302	251	612	2675	169	294	0	Benign
1424244767382	1424244768901	59.66.4.213	1001	149.171.126.4	6881	6	5	4160	8	3582	3	24	18	19	1519	1507	1462	31	255	549	51	51	1152	2738.6438446346283	2358.130348913759	81	0	75	0	2738.6438446346283	2358.130348913759	3	3	1	0	1	65160	14480	0	0	23255	1	0	220	338	722	73	26	316	2935	181	191	0	Benign
1424244768532	1424244775087	59.218.215.38	44297	149.171.126.11	22	6	0	9664	8	3576	3	16	16	18	6555	6526	6516	31	63	153	87	63	499	1474.2944317315028	545.5377574370709	192	0	77	0	1474.2944317315028	545.5377574370709	4	3	1	2	1	14480	0	0	0	15808	0	60	220	128	1299	254	295	503	2731	224	124	0	Benign
1424244769299	1424244772190	59.7.195.163	38517	149.171.126.2	31992	6	36	1648	8	1554	7	18	24	19	2891	2854	2841	62	255	157	68	98	279	570.0449671393982	537.5302663438257	32	0	29	1	570.0449671393982	537.5302663438257	1	5	3	1	0	16383	0	0	0	53595	255	60	331	729	1493	563	177	609	1110	267	249	0	Benign
1424244770138	1424244775662	175.94.68.107	64873	149.171.126.16	25	6	37	9144	8	2457	9	16	24	24	5524	5475	5454	31	63	1047	43	80	693	1655.322230267922	444.7863866763215	188	0	47	1	1655.322230267922	444.7863866763215	1	1	0	2	0	65160	0	0	0	63952	1	60	230	274	1781	495	166	67	2603	425	237	0	Benign
1424244771358	1424244776090	175.129.0.61	20465	149.171.126.6	520	6	3	16400	50	14688	16	18	18	25	4732	4710	4676	254	255	115	87	78	188	3465.7650042265427	3103.972950126796	340	0	296	0	3465.7650042265427	3103.972950126796	2	3	1	0	2	0	7240	0	0	17761	0	60	0	345	2086	124	85	759	2373	209	258	1	BruteForce
1424244772835	1424244777512	59.86.237.234	28632	149.171.126.11	22	17	92	5508	6	5456	4	0	0	0	4677	4673	4642	31	32	1299	77	65	1402	1177.6779987171265	1166.5597605302546	96	0	100	0	1177.6779987171265	1166.5597605302546	4	0	3	2	1	16383	16383	0	0	7717	255	60	230	448	1025	67	203	896	471	597	237	0	Benign
1424244773498	1424244775194	175.2.114.120	54532	149.171.126.14	80	6	7	11898	9	1056	3	25	24	19	1696	1649	1690	254	63	958	89	47	428	7015.330188679245	622.6415094339623	208	0	28	0	7015.330188679245	622.6415094339623	1	3	0	0	3	14480	0	0	0	15721	255	0	0	448	2290	249	71	68	2017	517	290	0	Benign
1424244774384	1424244776501	10.21.122.7	34789	149.171.126.10	8088	6	37	995	5	1296	4	25	19	25	2117	2107	2070	62	63	1297	64	86	1214	470.0047236655645	612.1870571563534	25	0	21	0	470.0047236655645	612.1870571563534	6	1	2	0	0	0	14480	0	0	55649	0	60	331	201	255	288	132	750	1680	534	80	0	Benign
1424244775603	1424244781681	175.76.229.28	27309	149.171.126.0	111	17	3	724	4	2276	4	0	0	0	6078	6056	6022	62	32	108	71	83	1193	119.11813096413293	374.46528463310295	13	0	41	0	119.11813096413293	374.46528463310295	2	3	1	2	1	0	0	0	0	52360	28	0	125	335	645	102	5	956	2309	404	184	0	Benign
1424244776958	1424244781780	175.173.33.183	33688	149.171.126.4	53	6	3	5764	4	5188	4	19	27	24	4822	4806	4818	62	63	1297	83	98	625	1195.35462463708	1075.9021153048527	87	0	87	0	1195.35462463708	1075.9021153048527	0	1	1	0	2	7240	14480	0	0	4194	255	300	331	281	369	571	185	800	2778	142	230	0	Benign
1424244777279	1424244779776	10.32.77.239	9678	149.171.126.13	8088	6	36	8910	6	11648	8	24	25	18	2497	2457	2479	62	32	722	75	72	76	3568.281938325991	4664.797757308771	146	1	212	1	3568.281938325991	4664.797757308771	4	4	0	0	0	0	65160	0	0	29791	1	60	0	486	289	300	150	230	2173	25	156	0	Benign
1424244778636	1424244781578	10.142.123.24	33224	149.171.126.19	21	17	3	7524	11	2564	4	0	0	0	2942	2923	2892	62	63	1382	81	90	1076	2557.4439157036027	871.5159755268525	161	0	68	1	2557.4439157036027	871.5159755268525	6	3	1	0	1	7240	0	0	0	33006	1	300	0	582	193	363	174	532	2261	474	157	0	Benign
1424244779482	1424244787054	59.25.139.191	10865	149.171.126.18	8088	6	5	1338	6	408	3	24	27	16	7572	7543	7531	62	63	969	83	41	527	176.70364500792394	53.882725832012675	26	0	11	0	176.70364500792394	53.882725832012675	4	0	2	1	1	14480	65160	0	0	62884	28	60	125	645	1821	283	82	297	746	353	28	0	Benign
1424244780908	1424244785638	10.48.238.231	36699	149.171.126.7	143	6	92	49644	36	9112	8	24	19	25	4730	4718	4725	62	63	818	40	78	412	10495.560253699789	1926.4270613107822	962	1	172	1	10495.560253699789	1926.4270613107822	2	1	2	0	2	65160	7240	0	0	35850	255	0	331	134	224	471	34	669	1488	373	22	1	BruteForce
1424244781110	1424244781445	10.247.95.201	49021	149.171.126.12	31992	17	37	912	8	3948	6	0	0	0	335	317	287	31	255	64	86	53	793	2722.3880597014922	11785.074626865671	19	0	85	1	2722.3880597014922	11785.074626865671	3	1	0	1	1	14480	0	0	0	2745	0	0	0	196	753	109	263	2	2162	115	118	0	Benign
1424244782865	1424244789263	10.22.55.190	30954	149.171.126.13	443	6	11	4884	6	1388	2	16	18	24	6398	6368	6369	254	63	1404	46	95	1241	763.3635511097218	216.9427946233198	92	0	26	0	763.3635511097218	216.9427946233198	7	2	1	1	1	16383	65160	0	0	48673	1	60	125	345	2884	43	45	812	2582	395	138	0	Benign
1424244783138	1424244786541	59.51.191.232	54453	149.171.126.9	53	17	41	3052	7	10045	7	0	0	0	3403	3397	3340	254	32	675	73	86	110	896.8557155451073	2951.8072289156626	61	0	182	0	896.8557155451073	2951.8072289156626	3	1	2	0	0	0	7240	0	0	32721	1	60	0	202	338	463	93	170	2226	260	38	0	Benign
1424244784995	1424244791683	175.98.177.140	14814	149.171.126.12	445	6	7	4662	7	3507	7	27	24	24	6688	6644	6632	254	255	1287	86	89	191	697.0693779904307	524.3720095693781	102	0	73	0	697.0693779904307	524.3720095693781	4	1	2	1	2	14480	16383	0	0	48190	0	0	220	830	1647	340	268	495	1236	16	170	0	Benign
1424244785434	1424244790485	175.163.149.126	3442	149.171.126.10	53	17	37	7040	10	288	6	0	0	0	5051	5048	5024	254	63	475	59	71	513	1393.7834092258959	57.01841219560483	136	0	4	0	1393.7834092258959	57.01841219560483	3	2	1	0	1	65160	0	0	0	1993	0	60	331	401	2131	494	184	345	2101	486	18	0	Benign
1424244786508	1424244789143	10.139.78.92	61518	149.171.126.10	25	6	37	44058	42	21996	18	18	24	24	2635	2628	2586	31	63	489	66	89	872	16720.303605313093	8347.628083491461	889	2	415	0	16720.303605313093	8347.628083491461	3	0	1	1	1	65160	7240	0	0	11949	0	0	331	717	1033	8	28	837	2559	405	92	1	DDoS
1424244787272	1424244787813	10.115.140.96	44008	149.171.126.2	21	6	92	75200	64	26082	18	27	24	16	541	530	531	62	32	735	64	77	254	139001.84842883548	48210.720887245836	1566	0	537	2	139001.84842883548	48210.720887245836	1	3	1	0	1	0	65160	0	0	19828	0	300	125	156	186	77	237	819	2592	72	86	1	Fuzzers
